"","TYPE_OF_FILE","COUNTRY","AREA","VESSEL","GEAR","RIGGING","DOORS","YEAR","MONTH","DAY","HAUL_NUMBER","CODEND_CLOSING","PART_OF_THE_CODEND","SHOOTING_TIME","SHOOTING_QUADRANT","SHOOTING_LATITUDE","SHOOTING_LONGITUDE","SHOOTING_DEPTH","HAULING_TIME","HAULING_QUADRANT","HAULING_LATITUDE","HAULING_LONGITUDE","HAULING_DEPTH","HAUL_DURATION","VALIDITY","COURSE","RECORDED_SPECIES","DISTANCE","VERTICAL_OPENING","WING_OPENING","GEOMETRICAL_PRECISION","BRIDLES_LENGTH","WARP_LENGTH","WARP_DIAMETER","HYDROLOGICAL_STATION","OBSERVATIONS","BOTTOM_TEMPERATURE_BEGINNING","BOTTOM_TEMPERATURE_END","MEASURING_SYSTEM","NUMBER_OF_THE_STRATUM","BOTTOM_SALINITY_BEGINNING","BOTTOM_SALINITY_END","Campo43","Site","HlonDD","HlatDD","SlonDD","SlatDD","lon","lat","SWEPT_AREA","aspectEW","aspectNS","bathymetry","chl_ltmax","chl_ltmin","chl_max","chl_mean","chl_min","chl_range","Cur_incid","dfe_ltmax","dfe_ltmin","dfe_max","dfe_mean","dfe_min","dfe_range","Fishing","grain_size","log_grain","no3_ltmax","no3_ltmin","no3_max","no3_mean","no3_min","no3_range","o2_ltmax","o2_ltmin","o2_max","o2_mean","o2_min","o2_range","ph_ltmax","ph_ltmin","ph_max","ph_mean","ph_min","ph_range","phyc_ltmax","phyc_ltmin","phyc_max","phyc_mean","phyc_min","phyc_range","po4_ltmax","po4_ltmin","po4_max","po4_mean","po4_min","po4_range","si_ltmax","si_ltmin","si_max","si_mean","si_min","si_range","slope","so_ltmax","so_ltmin","so_max","so_mean","so_min","so_range","swd_ltmax","swd_ltmin","swd_max","swd_mean","swd_min","swd_range","sws_ltmax","sws_ltmin","sws_max","sws_mean","sws_min","sws_range","thetao_ltmax","thetao_ltmin","thetao_max","thetao_mean","thetao_min","thetao_range"
"11","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,11,"S","S",722,1,3716.13,1313.82,141,752,1,3716.8,1312.14,148,30,"V","R",3,2963,22,175,"E",100,700,14,"0",0,0,0,"0.00",13413,NA,NA,NA,"M14D8_5644",13.2023333333333,37.28,13.2303333333333,37.2688333333333,13.2163333333333,37.2744166666667,0.0518525,-0.571712493896484,-0.820454001426697,-133,0.129977837204933,0.0412462279200554,0.187066286802292,0.0764854326844215,0.0295477602630854,0.157518535852432,-29.8518981933594,0.0013351992238313,0.00114302919246256,0.00148279115092009,0.00123831245582551,0.00103896530345082,0.00044382584746927,56.5371856689453,0.0924354866147041,-2.38124442100525,4.58518886566162,3.60851669311523,4.82747364044189,4.28009414672852,1.34883034229279,3.4786434173584,205.258346557617,194.502807617188,229.394119262695,197.857177734375,191.995727539062,37.3983879089355,8.10594844818115,8.09388732910156,8.13414573669434,8.09888076782227,8.0861234664917,0.048020988702774,0.331055223941803,0.104303166270256,0.485495805740356,0.194504380226135,0.0751461759209633,0.410349637269974,0.312095016241074,0.252559185028076,0.332309007644653,0.293024897575378,0.115605168044567,0.216703861951828,2.91839694976807,2.34232997894287,3.29366493225098,2.70438814163208,1.96611654758453,1.32754838466644,2.25628709793091,38.7207984924316,38.490062713623,38.8283081054688,38.6186714172363,38.3744735717773,0.453833878040314,253.644409179688,23.9725723266602,324.850860595703,246.837844848633,19.5676784515381,305.283172607422,0.0188970305025578,0.017053036019206,0.0305398050695658,0.00596448360010982,0.0314218401908875,0.000882032734807581,15.0044269561768,14.5026588439941,15.4378986358643,14.7112579345703,14.1658058166504,1.27209258079529
"12","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,12,"S","S",544,1,3712.61,1319.45,133,614,1,3711.68,1320.96,151,30,"V","R",3,2963,22,175,"E",100,700,14,"0",0,0,0,"0.00",13413,NA,NA,NA,"M14D8_5453",13.3493333333333,37.1946666666667,13.3241666666667,37.2101666666667,13.33675,37.2024166666667,0.0518525,-0.611878395080566,-0.79095184803009,-79,0.230536714196205,0.069415383040905,0.275496691465378,0.139738768339157,0.0481240265071392,0.227372646331787,179.72248840332,0.00130799564067274,0.00107903324533254,0.0014343106886372,0.00119791750330478,0.000858046347275376,0.000576264341361821,30.6370620727539,0.386289179325104,-0.951169013977051,4.31947183609009,3.22529435157776,4.66128492355347,3.95101952552795,0.578348696231842,4.08293581008911,209.067764282227,196.952438354492,238.070755004883,201.093170166016,193.051803588867,45.0189514160156,8.10818958282471,8.09415245056152,8.1427116394043,8.10036087036133,8.08639049530029,0.0563218258321285,0.598004519939423,0.17706310749054,0.774556875228882,0.359822243452072,0.12230010330677,0.652256786823273,0.298899739980698,0.229421257972717,0.324794441461563,0.27439820766449,0.0643468722701073,0.260447561740875,2.73589825630188,2.22837114334106,3.01990866661072,2.53847503662109,1.82368397712708,1.19622480869293,0.426019608974457,38.6909332275391,38.3708992004395,38.8298492431641,38.5411033630371,38.1997566223145,0.630094289779663,236.097869873047,41.1425514221191,236.99821472168,44.4193229675293,11.4088592529297,225.58935546875,0.0276963301002979,0.0244147591292858,0.0482861287891865,0.00243021734058857,0.0449972189962864,0.00328890769742429,15.2278776168823,14.5998210906982,15.6767902374268,14.8817777633667,14.171124458313,1.50566685199738
"13","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,13,"S","S",415,1,3715.54,1324.96,43,445,1,3716.15,1323.1,45,30,"V","R",3,2778,22,155,"E",100,350,14,"0",0,0,0,"0.00",13411,NA,NA,NA,"M14D8_5645",13.385,37.2691666666667,13.416,37.259,13.4005,37.2640833333333,0.043059,-0.513431191444397,-0.858130753040314,-40,0.472672671079636,0.0623074099421501,0.628662824630737,0.24087530374527,0.0535005740821362,0.575162291526794,65.3511352539062,0.00297955353744328,0.00140210031531751,0.00352048221975565,0.00208025053143501,0.0013138719368726,0.0022066100500524,8.67483901977539,0.386289179325104,-0.951169013977051,0.645733714103699,6.21772778686136e-05,1.34605634212494,0.192102506756783,1.31548574699991e-06,1.34605503082275,247.276504516602,231.786376953125,250.756256103516,242.732772827148,223.15934753418,27.59690284729,8.13794422149658,8.07210636138916,8.14763259887695,8.11429309844971,8.04878807067871,0.0988454669713974,1.79494845867157,0.774235427379608,2.35845828056335,1.2699122428894,0.721392750740051,1.6370655298233,0.0730534270405769,0.00580031611025333,0.131504282355309,0.0284359324723482,0.000128660220070742,0.131375625729561,1.84333539009094,1.55250108242035,2.18060708045959,1.66310322284698,1.4882470369339,0.692360281944275,0.414706408977509,37.9187812805176,37.4447402954102,38.1132545471191,37.6798782348633,36.9384727478027,1.17478108406067,185.451858520508,82.2620010375977,200.076217651367,128.66471862793,76.6274337768555,123.448776245117,0.11437876522541,0.104108944535255,0.153594747185707,0.0608929917216301,0.138375729322433,0.0152190187945962,19.6911067962646,14.3201084136963,21.6277656555176,16.3963851928711,13.5922298431396,8.03553676605225
"14","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,14,"S","S",1420,1,3714.74,1328.31,36,1450,1,3715.32,1326.58,38,30,"V","R",3,2778,22,155,"E",100,300,14,"0",0,0,0,"0.00",13411,NA,NA,NA,"M14D8_5453",13.443,37.2553333333333,13.4718333333333,37.2456666666667,13.4574166666667,37.2505,0.043059,-0.284617364406586,-0.958641231060028,-5,0.447476446628571,0.0825955346226692,0.514477968215942,0.176154598593712,0.0765973478555679,0.437880605459213,52.8061370849609,0.00431377626955509,0.00249393237754703,0.00481396820396185,0.00333831831812859,0.0023077130317688,0.00250625493936241,4.97010564804077,0.386289179325104,-0.951169013977051,0.60409289598465,0.0244021043181419,1.17045521736145,0.216428250074387,0.00479151261970401,1.16566371917725,249.132827758789,213.915603637695,251.761444091797,234.655181884766,210.494720458984,41.266731262207,8.14063930511475,8.01335048675537,8.14895629882812,8.08419322967529,7.9961633682251,0.152792736887932,1.84964513778687,1.10543704032898,2.19606423377991,1.38997411727905,0.951328158378601,1.24473607540131,0.0582403428852558,3.84651684726123e-05,0.111758023500443,0.0106725813820958,3.24293760058936e-05,0.111725591123104,1.81486570835114,1.58220851421356,2.01559066772461,1.67479646205902,1.49220013618469,0.523390531539917,0.34055095911026,37.9809341430664,37.4573097229004,38.2006874084473,37.7090606689453,37.1353988647461,1.06528973579407,186.841812133789,79.8782806396484,198.024673461914,127.193862915039,70.8592376708984,127.16544342041,0.10489222407341,0.0879418924450874,0.137891948223114,0.0592518225312233,0.110351465642452,0.0275404937565327,23.6284923553467,14.2300243377686,25.7793121337891,18.3545742034912,13.4999122619629,12.2794008255005
"15","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,15,"S","S",1215,1,3707.55,1342.36,28,1245,1,3708.52,1340.96,25,30,"V","R",3,2778,22,155,"E",100,300,14,"0",0,0,0,"0.00",13411,NA,NA,NA,"M14D9_5454",13.6826666666667,37.142,13.706,37.1258333333333,13.6943333333333,37.1339166666667,0.043059,-0.556262314319611,-0.831006765365601,-46,0.519931554794312,0.0807030647993088,0.868022382259369,0.291268616914749,0.0536233633756638,0.814399003982544,52.3600692749023,0.00222258153371513,0.00121905421838164,0.00258292420767248,0.00162295473273844,0.00113725755363703,0.00144566665403545,23.7616939544678,0.386289179325104,-0.951169013977051,1.22182714939117,0.000260474131209776,2.75850796699524,0.406133830547333,4.26819860877004e-06,2.75850367546082,246.828720092773,229.856903076172,251.106002807617,240.598907470703,210.362411499023,40.7435874938965,8.13345432281494,8.0971622467041,8.14499759674072,8.11842060089111,8.07858371734619,0.0664134174585342,1.87613606452942,0.755980014801025,3.26718950271606,1.25497364997864,0.617899954319,2.64928960800171,0.115467824041843,0.0154605563730001,0.223783388733864,0.0524243637919426,0.00115412776358426,0.222629249095917,2.04429459571838,1.55468106269836,2.91546893119812,1.74397361278534,1.45001518726349,1.46545386314392,0.340384542942047,37.9912528991699,37.489574432373,38.1682815551758,37.729907989502,37.0695533752441,1.09872841835022,182.212341308594,87.7269973754883,190.428436279297,127.639930725098,79.8382034301758,110.590232849121,0.122066542506218,0.0925297513604164,0.148528039455414,0.0688684359192848,0.121531821787357,0.0269962102174759,17.917366027832,14.4504976272583,19.7211151123047,15.8252420425415,13.806734085083,5.914381980896
"16","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,2,16,"S","S",815,1,3659.8,1302.54,303,915,1,3658.7,1306.01,406,60,"V","R",3,5185,22,182,"E",150,1100,14,"0",0,0,0,"0.00",13414,NA,NA,NA,"M13D8_5260",13.1001666666667,36.9783333333333,13.0423333333333,36.9966666666667,13.07125,36.9875,0.094367,0.950201272964478,-0.311636924743652,-342,0.00979736819863319,0.00872694980353117,0.0111956829205155,0.00921345967799425,0.00771444756537676,0.00348123512230814,-99.9079132080078,0.00140936474781483,0.00122969271615148,0.00148847431410104,0.0013089501298964,0.00117338576819748,0.000315088545903563,18.6575183868408,0.0924354866147041,-2.38124442100525,4.63194608688354,4.35808324813843,4.83841371536255,4.48538160324097,4.03121995925903,0.807194173336029,200.226409912109,196.40412902832,204.234497070312,198.513412475586,193.838882446289,10.3956232070923,8.10617160797119,8.10227108001709,8.11231994628906,8.10439300537109,8.09911346435547,0.0132063776254654,0.0265700165182352,0.0236812420189381,0.0291875768452883,0.024964177981019,0.0218834690749645,0.00730410730466247,0.296891629695892,0.273644924163818,0.320171147584915,0.283285796642303,0.258214473724365,0.0619566813111305,3.907301902771,3.64598822593689,4.10705232620239,3.77678322792053,3.36555361747742,0.741498708724976,0.817161202430725,38.8071365356445,38.7448234558105,38.8473930358887,38.7793235778809,38.6446952819824,0.202697455883026,201.5751953125,44.992301940918,209.436782836914,189.907913208008,39.670970916748,169.765808105469,0.00554046034812927,0.0085612814873457,0.0112294405698776,0.00109311088453978,0.0219261534512043,0.0106967119500041,14.2842025756836,14.1361675262451,14.5715579986572,14.2044334411621,13.9728965759277,0.5986607670784
"17","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,2,17,"S","S",1650,1,3701.27,1326.5,626,1750,1,3702.85,1323.41,623,60,"V","R",3,5556,22,182,"E",150,1800,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M14D8_5453",13.3901666666667,37.0475,13.4416666666667,37.0211666666667,13.4159166666667,37.0343333333333,0.1011192,-0.396465927362442,-0.918049454689026,-642,0.00558848492801189,0.00541727943345904,0.00618599960580468,0.00549299037083983,0.00508266314864159,0.00110333599150181,18.1454467773438,0.0014319121837616,0.00122227158863097,0.00150262890383601,0.00131831283215433,0.00114748941268772,0.000355139462044463,4.13041162490845,0.0924354866147041,-2.38124442100525,5.97138547897339,5.81915473937988,6.27958011627197,5.89021921157837,5.52562713623047,0.753953158855438,187.427230834961,184.988693237305,191.323379516602,186.308471679688,180.233322143555,11.0900535583496,8.0847749710083,8.08274078369141,8.08820152282715,8.08386898040771,8.07958984375,0.00861140806227922,0.0156609751284122,0.0152693912386894,0.0176485665142536,0.0154418777674437,0.0143130850046873,0.00333548290655017,0.333048760890961,0.316663831472397,0.366708427667618,0.324107229709625,0.28845489025116,0.0782535448670387,5.22968721389771,4.90564966201782,5.5568675994873,5.05202722549438,4.66141176223755,0.895455598831177,1.82317757606506,38.8629760742188,38.7962646484375,38.9294662475586,38.8313140869141,38.6773109436035,0.252155065536499,244.772888183594,71.1435241699219,248.678741455078,189.412170410156,70.7597961425781,177.9189453125,0.00632291007786989,0.00681195920333266,0.0133467856794596,0.000578938168473542,0.0148962270468473,0.00154944183304906,13.9365100860596,13.7527160644531,14.1908826828003,13.8440675735474,13.5591154098511,0.631767153739929
"18","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,3,18,"S","S",1040,1,3704.56,1335.28,95,1110,1,3703.83,1336.8,134,30,"V","R",3,2778,22,162,"E",100,550,14,"0",0,0,0,"0.00",13413,NA,NA,NA,"M14D9_5454",13.6133333333333,37.0638333333333,13.588,37.076,13.6006666666667,37.0699166666667,0.0450036,-0.315035551786423,-0.949079871177673,-69,0.352087587118149,0.12643663585186,0.388013660907745,0.232042104005814,0.0702242329716682,0.31778946518898,51.3299865722656,0.00126259971875697,0.000963018042966723,0.00135079922620207,0.00112100690603256,0.000770503422245383,0.000580295803956687,37.3016052246094,0.386289179325104,-0.951169013977051,3.4956259727478,2.24343681335449,3.99361681938171,2.98532962799072,0.0556941330432892,3.93792271614075,218.926818847656,205.3857421875,244.864410400391,210.885284423828,199.468887329102,45.3955307006836,8.11530208587646,8.10036182403564,8.14739799499512,8.10761833190918,8.08918571472168,0.0582127496600151,0.951188147068024,0.332096129655838,1.12847673892975,0.622239530086517,0.189413532614708,0.939063191413879,0.250883668661118,0.172720462083817,0.288599789142609,0.219573318958282,0.0239235889166594,0.264676183462143,2.5105197429657,2.04042506217957,2.81281471252441,2.30522799491882,1.67921674251556,1.13359785079956,0.816582083702087,38.6496467590332,38.2397537231445,38.8271751403809,38.4478073120117,38.0595283508301,0.767646551132202,212.687515258789,63.2751884460449,222.458953857422,136.845397949219,49.066722869873,173.392242431641,0.047905832529068,0.0458770655095577,0.0867339372634888,0.0132315661758184,0.0782656744122505,0.00846895109862089,15.4759569168091,14.6682939529419,15.9841318130493,15.0379867553711,14.117208480835,1.86692309379578
"19","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,4,19,"S","S",713,1,3654.39,1340.1,692,813,1,3653.81,1343.59,690,60,"V","R",3,5371,22,182,"E",150,1900,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5262",13.7265,36.8968333333333,13.6683333333333,36.9065,13.6974166666667,36.9016666666667,0.0977522,-0.290696799755096,-0.956815242767334,-602,0.00528035312891006,0.00515140779316425,0.00578084401786327,0.00521305482834578,0.00489336811006069,0.000887475966010243,50.8288726806641,0.00127119349781424,0.00110568339005113,0.00132042192853987,0.00118307257071137,0.00106616329867393,0.000254258688073605,3.9001681804657,0.0924354866147041,-2.38124442100525,6.10740232467651,5.98441648483276,6.53265237808228,6.04191017150879,5.63295745849609,0.899694740772247,186.156692504883,184.226760864258,191.064590454102,185.248641967773,177.929428100586,13.1351537704468,8.08233547210693,8.0807991027832,8.08648586273193,8.08163070678711,8.07606029510498,0.0104262186214328,0.0151304146274924,0.0148096578195691,0.0170216970145702,0.014963872730732,0.0138358734548092,0.00318582286126912,0.332888841629028,0.319647073745728,0.376379519701004,0.325949639081955,0.284098476171494,0.0922810509800911,5.34910535812378,5.11289262771606,5.68040370941162,5.22575807571411,4.8502368927002,0.830166459083557,1.52304780483246,38.8704109191895,38.8152236938477,38.9374923706055,38.8434829711914,38.726001739502,0.211492240428925,240.791473388672,68.5182571411133,255.671295166016,129.171127319336,47.3535652160645,208.317733764648,0.00624430645257235,0.00654326984658837,0.0131327258422971,0.000760263006668538,0.0220349244773388,0.00890219956636429,13.7474737167358,13.6221981048584,13.9072179794312,13.6859378814697,13.4919300079346,0.415288895368576
"20","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,2,20,"S","S",1154,1,3646.58,1323.03,308,1254,1,3649.43,1323.94,445,60,"V","R",3,5556,22,182,"E",150,1150,14,"0",0,0,0,"0.00",13414,NA,NA,NA,"M13D8_5261",13.399,36.8238333333333,13.3838333333333,36.7763333333333,13.3914166666667,36.8000833333333,0.1011192,0.0644538179039955,0.99792069196701,-339,0.00986111722886562,0.00872542336583138,0.0114267393946648,0.00925415195524693,0.00773738138377666,0.0036893580108881,108.539245605469,0.00136136834044009,0.00119132676627487,0.0014421547530219,0.00126391369849443,0.00113827141467482,0.000303883396554738,10.2025527954102,0.0924354866147041,-2.38124442100525,4.54459714889526,4.25208568572998,4.72715425491333,4.3921685218811,3.86262202262878,0.864532351493835,201.948516845703,198.00048828125,206.586318969727,200.130920410156,195.694839477539,10.8914766311646,8.10726547241211,8.10317707061768,8.11397361755371,8.10526275634766,8.09961128234863,0.0143623882904649,0.0268879868090153,0.0237507726997137,0.0296495109796524,0.0252184849232435,0.0219879038631916,0.00766160618513823,0.285766422748566,0.262925893068314,0.303914397954941,0.27262681722641,0.245280727744102,0.0586336553096771,3.85492324829102,3.60860013961792,4.07344102859497,3.73181390762329,3.31878614425659,0.754654884338379,7.67571544647217,38.817699432373,38.7339286804199,38.8573608398438,38.7831344604492,38.5261039733887,0.331258177757263,251.749969482422,59.3343200683594,279.576232910156,243.195068359375,46.5415420532227,233.034713745117,0.0120372222736478,0.0205371864140034,0.043454073369503,0.00516172964125872,0.040998537093401,0.00245557795278728,14.239128112793,14.0721015930176,14.545597076416,14.1629133224487,13.7657060623169,0.779891133308411
"21","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,4,22,"S","S",1445,1,3633.76,1355.9,594,1545,1,3635.95,1353.54,579,60,"V","R",3,5556,22,182,"E",150,1800,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5071",13.8923333333333,36.5991666666667,13.9316666666667,36.5626666666667,13.912,36.5809166666667,0.1011192,0.706521451473236,0.707691609859467,-648,0.00556281302124262,0.00541629735380411,0.0061728972941637,0.00548759382218122,0.00510493200272322,0.00106796575710177,-42.4759178161621,0.00142055994365364,0.00126238656230271,0.00147056067362428,0.00133932672906667,0.00120073999278247,0.000269820739049464,13.3010168075562,0.0924354866147041,-2.38124442100525,6.09105110168457,5.94616413116455,6.43332195281982,6.01819276809692,5.55719709396362,0.876124978065491,185.454345703125,183.213775634766,190.911956787109,184.303176879883,177.712768554688,13.1991720199585,8.08316230773926,8.08125782012939,8.08748054504395,8.08224105834961,8.07783603668213,0.00964400265365839,0.0156171014532447,0.0152405928820372,0.0176461786031723,0.0154244843870401,0.0143487676978111,0.00329741137102246,0.344242006540298,0.329373389482498,0.38372328877449,0.337006956338882,0.289596915245056,0.0941264033317566,5.42217493057251,5.13406801223755,5.76121234893799,5.2860689163208,4.83538293838501,0.925829470157623,1.91380298137665,38.8547554016113,38.8119201660156,38.9113883972168,38.833927154541,38.7453651428223,0.166025340557098,237.687942504883,73.7724838256836,241.774597167969,82.5430068969727,64.7166748046875,177.057907104492,0.00540765235200524,0.00437584379687905,0.0169898681342602,0.000703817000612617,0.00903730932623148,0.0079525588080287,13.8242979049683,13.6669178009033,14.0168504714966,13.7382411956787,13.5022678375244,0.514582335948944
"22","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,4,23,"S","S",1637,1,3635.05,1355.76,642,1737,1,3633.41,1358.55,664,60,"V","R",3,5379,22,182,"E",150,1800,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13D9_5071",13.9758333333333,36.5568333333333,13.9293333333333,36.5841666666667,13.9525833333333,36.5705,0.0978978,0.584727466106415,0.811229825019836,-849,0.00493861734867096,0.00485086115077138,0.00534619390964508,0.00490109110251069,0.00461147632449865,0.000734717585146427,-170.146026611328,0.00116009172052145,0.0010373720433563,0.00119883264414966,0.00109247770160437,0.00101325381547213,0.000185578872333281,1.58353686332703,0.0924354866147041,-2.38124442100525,6.27041625976562,6.1494026184082,6.88059854507446,6.20198535919189,5.67648363113403,1.20411515235901,185.02685546875,183.352600097656,191.456451416016,184.263000488281,174.754180908203,16.7022686004639,8.07727527618408,8.07590007781982,8.08285808563232,8.07664108276367,8.06900501251221,0.0138526726514101,0.0147278411313891,0.0144457370042801,0.0164444576948881,0.0145978005602956,0.0133995991200209,0.00304485857486725,0.331131339073181,0.320251166820526,0.387760251760483,0.32556015253067,0.276152998209,0.111607208848,5.57093572616577,5.3905782699585,6.06671333312988,5.47273826599121,5.04254579544067,1.02416753768921,1.09112453460693,38.8587608337402,38.839298248291,38.9165916442871,38.8484916687012,38.7846946716309,0.131897613406181,231.670959472656,49.9176750183105,233.214904785156,192.553588867188,49.3835716247559,183.831329345703,0.00172778975684196,0.00206697196699679,0.00256365886889398,0.000121800439956132,0.00385654042474926,0.00129297818057239,13.5787792205811,13.5333032608032,13.6762657165527,13.5553045272827,13.4534435272217,0.222822830080986
"23","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,6,5,24,"S","S",305,1,3633.46,1414.9,688,405,1,3636,1415.37,684,60,"V","R",3,4755,22,182,"E",150,2000,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M13E0_5073",14.2561666666667,36.6,14.2483333333333,36.5576666666667,14.25225,36.5788333333333,0.086541,-0.993300557136536,-0.115559369325638,-709,0.00560426758602262,0.00541872065514326,0.00632013892754912,0.00550616858527064,0.00510112242773175,0.00121901638340205,-138.235809326172,0.00139639875851572,0.00123351986985654,0.00145081349182874,0.00131255958694965,0.00117594073526561,0.000274872727459297,30.0684185028076,0.0924354866147041,-2.38124442100525,6.08951377868652,5.92747402191162,6.454261302948,6.00924348831177,5.51836109161377,0.935899913311005,185.713226318359,183.338485717773,191.380966186523,184.502288818359,177.623184204102,13.757794380188,8.08329963684082,8.08129215240479,8.0879602432251,8.08231830596924,8.07751560211182,0.0104449260979891,0.0157073065638542,0.0152551811188459,0.0179478134959936,0.0154698407277465,0.0143507020547986,0.00359711120836437,0.34325185418129,0.327913492918015,0.384185165166855,0.335697382688522,0.287540704011917,0.0966444462537766,5.38789844512939,5.08747720718384,5.75978469848633,5.24492263793945,4.73610973358154,1.02367448806763,1.23345553874969,38.8493423461914,38.8065376281738,38.9046936035156,38.8278656005859,38.7414054870605,0.163286328315735,226.189590454102,37.8871574401855,229.949722290039,62.2065773010254,26.930570602417,203.019149780273,0.00530231185257435,0.00451591424643993,0.0156146986410022,4.26519582106266e-05,0.0104491235688329,0.00516557740047574,13.9246463775635,13.7110595703125,14.1272039413452,13.8111410140991,13.4985399246216,0.628664135932922
"24","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,5,29,36,"S","S",1350,1,3557.69,1322.85,680,1450,1,3554.82,1323.41,691,60,"V","R",3,5370,22,182,"E",150,1950,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M11D8_4493",13.3901666666667,35.9136666666667,13.3808333333333,35.9615,13.3855,35.9375833333333,0.097734,0.996483862400055,0.0837848484516144,-626,0.00532201351597905,0.00520582031458616,0.00581703428179026,0.00526938773691654,0.00491365836933255,0.000903375563211739,-36.8495635986328,0.00156725000124425,0.00141388515476137,0.0016017482848838,0.00150039105210453,0.001388706616126,0.000213041654205881,0.577821910381317,0.0924354866147041,-2.38124442100525,6.23746347427368,6.10254669189453,6.80856895446777,6.16391086578369,5.59839010238647,1.21017920970917,184.356781005859,182.419204711914,191.673248291016,183.43766784668,174.080383300781,17.5928630828857,8.08036994934082,8.07870006561279,8.08707427978516,8.07957458496094,8.07185840606689,0.0152151873335242,0.0152281196787953,0.014891667291522,0.0171688962727785,0.0150724519044161,0.0138724017888308,0.00329649494960904,0.343951284885406,0.331048607826233,0.401508867740631,0.337316155433655,0.279137194156647,0.122371666133404,5.32814979553223,5.16346740722656,5.8529167175293,5.24817037582397,4.85634899139404,0.996567845344543,2.69098520278931,38.9069633483887,38.8486099243164,38.9718322753906,38.8788795471191,38.7663803100586,0.205452129244804,226.498977661133,22.577823638916,276.353637695312,224.249038696289,20.7136917114258,255.639938354492,0.0119613828137517,0.0164634380489588,0.0249913800507784,0.00265247584320605,0.0320046842098236,0.00701330415904522,13.8170537948608,13.6052646636963,14.0182409286499,13.7015542984009,13.4466285705566,0.571611881256104
"25","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2000,5,30,37,"S","S",1250,1,3559.81,1326.19,673,1350,1,3602.59,1326.05,675,60,"V","R",3,5185,22,182,"E",150,1950,14,"0",0,0,0,"0.00",13415,NA,NA,NA,"M12D8_4685",13.4341666666667,36.0431666666667,13.4365,35.9968333333333,13.4353333333333,36.02,0.094367,0.9870765209198,0.160249784588814,-670,0.00529405428096652,0.00517014833167195,0.00579315377399325,0.00523656886070967,0.00489035993814468,0.000902793952263892,-146.417785644531,0.00151726510375738,0.00134437473025173,0.00156019011046737,0.0014420032966882,0.0013175499625504,0.000242640104261227,1.62211525440216,0.0924354866147041,-2.38124442100525,6.24004697799683,6.10966205596924,6.81608915328979,6.16674900054932,5.61071634292603,1.20537281036377,184.315216064453,182.489212036133,191.4833984375,183.490524291992,174.109039306641,17.3743648529053,8.08031272888184,8.07873249053955,8.08677101135254,8.07959175109863,8.07186508178711,0.0149060590192676,0.0151775544509292,0.0148344477638602,0.0171072259545326,0.0150165688246489,0.0138271665200591,0.00328006036579609,0.343064248561859,0.33099839091301,0.400673270225525,0.33657830953598,0.280222058296204,0.12045119702816,5.36031627655029,5.19465255737305,5.89740085601807,5.27849054336548,4.88157653808594,1.01582455635071,0.611003518104553,38.9072380065918,38.8449783325195,38.9758071899414,38.8772964477539,38.7585411071777,0.217266783118248,237.065551757812,20.7952213287354,309.595458984375,236.417785644531,17.3517913818359,292.243621826172,0.0114203095436096,0.0109964562579989,0.0303165186196566,0.00279319612309337,0.0237199030816555,0.00659661833196878,13.8228778839111,13.5994100570679,14.0257339477539,13.7037782669067,13.4382591247559,0.587474048137665
